,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timestamp
16783,1693468800,27273.44,27222.79,27260.39,1139.36,31037657.22,27234.58,direct,,2023-08-31 08:00:00
16784,1693472400,27234.71,27186.98,27234.58,1358.49,36957933.63,27199.01,direct,,2023-08-31 09:00:00
16785,1693476000,27225.31,27192.49,27199.01,786.08,21387557.17,27202.46,direct,,2023-08-31 10:00:00
16786,1693479600,27557.07,27202.34,27202.46,6254.31,171340949.77,27305.0,direct,,2023-08-31 11:00:00
16787,1693483200,27315.37,27077.39,27305.0,4669.53,126986073.56,27192.72,direct,,2023-08-31 12:00:00
16788,1693486800,27204.01,27076.86,27192.72,3504.24,95149546.39,27149.52,direct,,2023-08-31 13:00:00
16789,1693490400,27190.39,27029.62,27149.52,3119.33,84580831.34,27175.18,direct,,2023-08-31 14:00:00
16790,1693494000,27178.36,26825.45,27175.18,6776.08,182703146.37,26922.19,direct,,2023-08-31 15:00:00
16791,1693497600,26923.42,26221.64,26922.19,16086.22,427551559.64,26233.14,direct,,2023-08-31 16:00:00
16792,1693501200,26399.4,26139.29,26233.14,7010.64,184371463.68,26327.59,direct,,2023-08-31 17:00:00
16793,1693504800,26386.66,26196.84,26327.59,3098.44,81449428.62,26292.5,direct,,2023-08-31 18:00:00
16794,1693508400,26318.22,25935.82,26292.5,8276.66,216328986.22,26164.82,direct,,2023-08-31 19:00:00
16795,1693512000,26193.13,25961.33,26164.82,4195.87,109505240.73,26020.98,direct,,2023-08-31 20:00:00
16796,1693515600,26035.19,25661.23,26020.98,8471.75,219176837.19,26023.16,direct,,2023-08-31 21:00:00
16797,1693519200,26068.71,25976.93,26023.16,1814.54,47197768.31,26053.13,direct,,2023-08-31 22:00:00
16798,1693522800,26056.71,25913.51,26053.13,1558.88,40486441.44,25939.72,direct,,2023-08-31 23:00:00
16799,1693526400,26066.42,25930.66,25939.72,1502.28,39066810.21,26051.52,direct,,2023-09-01 00:00:00
16800,1693530000,26056.86,25975.38,26051.52,1539.3,40032028.24,25985.43,direct,,2023-09-01 01:00:00
16801,1693533600,26097.89,25985.1,25985.43,1387.22,36119977.42,26057.01,direct,,2023-09-01 02:00:00
16802,1693537200,26093.88,26042.81,26057.01,834.73,21753791.87,26080.62,direct,,2023-09-01 03:00:00
16803,1693540800,26094.09,26037.84,26080.62,812.37,21173199.51,26043.28,direct,,2023-09-01 04:00:00
16804,1693544400,26055.61,26023.62,26043.28,875.95,22807726.94,26027.39,direct,,2023-09-01 05:00:00
16805,1693548000,26042.18,25979.25,26027.39,1170.45,30441254.7,25997.07,direct,,2023-09-01 06:00:00
16806,1693551600,26015.76,25980.48,25997.07,1347.47,35029001.74,25990.7,direct,,2023-09-01 07:00:00
16807,1693555200,26015.15,25959.34,25990.7,879.96,22863492.01,25979.88,direct,,2023-09-01 08:00:00
16808,1693558800,26048.23,25974.7,25979.88,1203.4,31308414.18,26032.91,direct,,2023-09-01 09:00:00
16809,1693562400,26045.97,25986.72,26032.91,1052.27,27380902.03,25998.93,direct,,2023-09-01 10:00:00
16810,1693566000,26071.71,25981.57,25998.93,1663.95,43301325.15,26047.21,direct,,2023-09-01 11:00:00
16811,1693569600,26149.5,25992.79,26047.21,4215.53,109892255.7,26062.25,direct,,2023-09-01 12:00:00
16812,1693573200,26064.36,25876.26,26062.25,3212.7,83417880.74,25999.84,direct,,2023-09-01 13:00:00
16813,1693576800,25999.84,25695.75,25999.84,5556.99,143547924.41,25716.76,direct,,2023-09-01 14:00:00
16814,1693580400,25933.89,25571.37,25716.76,6108.62,157520543.36,25811.31,direct,,2023-09-01 15:00:00
16815,1693584000,25961.98,25755.78,25811.31,4049.63,104633657.29,25789.45,direct,,2023-09-01 16:00:00
16816,1693587600,25799.94,25333.3,25789.45,11459.62,292526723.28,25478.63,direct,,2023-09-01 17:00:00
16817,1693591200,25828.1,25455.95,25478.63,5236.73,134194734.43,25652.65,direct,,2023-09-01 18:00:00
16818,1693594800,25676.38,25582.59,25652.65,1998.51,51231066.79,25645.0,direct,,2023-09-01 19:00:00
16819,1693598400,25930.89,25568.01,25645.0,3613.71,93120903.9,25777.19,direct,,2023-09-01 20:00:00
16820,1693602000,25861.77,25735.86,25777.19,1614.32,41626433.71,25805.71,direct,,2023-09-01 21:00:00
16821,1693605600,25825.47,25765.27,25805.71,1048.34,27049765.68,25765.96,direct,,2023-09-01 22:00:00
16822,1693609200,25835.25,25754.84,25765.96,834.51,21529439.59,25805.68,direct,,2023-09-01 23:00:00
16823,1693612800,25839.81,25783.58,25805.68,765.34,19753864.83,25789.49,direct,,2023-09-02 00:00:00
16824,1693616400,25815.83,25775.02,25789.49,667.39,17214727.26,25775.02,direct,,2023-09-02 01:00:00
16825,1693620000,25795.51,25753.68,25775.02,738.81,19044537.48,25761.84,direct,,2023-09-02 02:00:00
16826,1693623600,25811.13,25759.7,25761.84,760.86,19615431.51,25798.58,direct,,2023-09-02 03:00:00
16827,1693627200,25804.75,25767.38,25798.58,599.24,15451045.4,25779.56,direct,,2023-09-02 04:00:00
16828,1693630800,25851.53,25779.54,25779.56,1186.08,30609012.57,25821.46,direct,,2023-09-02 05:00:00
16829,1693634400,25832.89,25795.52,25821.46,610.02,15743880.83,25802.04,direct,,2023-09-02 06:00:00
16830,1693638000,25840.95,25782.27,25802.04,792.55,20450438.64,25796.04,direct,,2023-09-02 07:00:00
16831,1693641600,25802.41,25776.04,25796.04,847.09,21844099.16,25782.93,direct,,2023-09-02 08:00:00
16832,1693645200,25825.31,25776.78,25782.93,882.32,22767688.65,25811.94,direct,,2023-09-02 09:00:00
16833,1693648800,25855.3,25811.68,25811.94,986.28,25479516.27,25833.65,direct,,2023-09-02 10:00:00
16834,1693652400,25860.06,25784.18,25833.65,1356.66,35039440.61,25814.75,direct,,2023-09-02 11:00:00
16835,1693656000,25836.72,25804.57,25814.75,832.79,21502481.57,25809.54,direct,,2023-09-02 12:00:00
16836,1693659600,25853.68,25788.01,25809.54,952.57,24591846.6,25826.7,direct,,2023-09-02 13:00:00
16837,1693663200,25894.39,25810.03,25826.7,1321.85,34170067.69,25866.77,direct,,2023-09-02 14:00:00
16838,1693666800,25985.26,25866.74,25866.77,2695.86,69892625.89,25895.72,direct,,2023-09-02 15:00:00
16839,1693670400,25937.67,25845.55,25895.72,1436.15,37180164.42,25861.66,direct,,2023-09-02 16:00:00
16840,1693674000,25874.06,25814.15,25861.66,1009.68,26097980.92,25814.29,direct,,2023-09-02 17:00:00
16841,1693677600,25824.95,25763.76,25814.29,1532.37,39523584.62,25810.51,direct,,2023-09-02 18:00:00
16842,1693681200,25845.74,25799.62,25810.51,648.02,16733547.73,25834.13,direct,,2023-09-02 19:00:00
16843,1693684800,25849.24,25818.84,25834.13,499.45,12902855.39,25849.21,direct,,2023-09-02 20:00:00
16844,1693688400,25888.33,25841.81,25849.21,636.15,16452681.54,25858.68,direct,,2023-09-02 21:00:00
16845,1693692000,25861.89,25846.92,25858.68,329.1,8507798.8,25861.61,direct,,2023-09-02 22:00:00
16846,1693695600,25905.03,25855.93,25861.61,511.36,13232199.75,25869.36,direct,,2023-09-02 23:00:00
16847,1693699200,25872.46,25827.36,25869.36,652.78,16878111.24,25870.28,direct,,2023-09-03 00:00:00
16848,1693702800,25906.91,25856.32,25870.28,837.83,21678369.69,25866.97,direct,,2023-09-03 01:00:00
16849,1693706400,25880.69,25856.82,25866.97,453.66,11736314.85,25860.83,direct,,2023-09-03 02:00:00
16850,1693710000,25873.84,25851.04,25860.83,436.47,11287172.38,25863.85,direct,,2023-09-03 03:00:00
16851,1693713600,25879.76,25863.84,25863.85,345.58,8940625.06,25875.29,direct,,2023-09-03 04:00:00
16852,1693717200,25904.75,25873.41,25875.29,457.97,11856344.95,25899.64,direct,,2023-09-03 05:00:00
16853,1693720800,25946.14,25892.67,25899.64,670.25,17369355.35,25910.34,direct,,2023-09-03 06:00:00
16854,1693724400,25954.75,25902.51,25910.34,1349.14,34980134.3,25954.64,direct,,2023-09-03 07:00:00
16855,1693728000,25955.14,25879.05,25954.64,774.96,20078841.58,25882.03,direct,,2023-09-03 08:00:00
16856,1693731600,25941.25,25877.62,25882.03,964.32,24987071.73,25905.47,direct,,2023-09-03 09:00:00
16857,1693735200,25937.52,25888.48,25905.47,572.88,14843523.52,25932.83,direct,,2023-09-03 10:00:00
16858,1693738800,25945.37,25913.74,25932.83,575.47,14920582.47,25943.15,direct,,2023-09-03 11:00:00
16859,1693742400,26078.88,25881.85,25943.15,2905.01,75504722.79,25896.34,direct,,2023-09-03 12:00:00
16860,1693746000,25947.03,25813.21,25896.34,1847.98,47834608.26,25891.32,direct,,2023-09-03 13:00:00
16861,1693749600,25936.19,25884.61,25891.32,696.37,18042930.63,25926.13,direct,,2023-09-03 14:00:00
16862,1693753200,25927.7,25850.19,25926.13,865.74,22412396.55,25873.17,direct,,2023-09-03 15:00:00
16863,1693756800,25896.67,25801.97,25873.17,2141.94,55367017.3,25847.12,direct,,2023-09-03 16:00:00
16864,1693760400,25888.43,25834.0,25847.12,770.95,19936821.73,25888.19,direct,,2023-09-03 17:00:00
16865,1693764000,26038.43,25882.13,25888.19,1996.5,51827885.53,25933.99,direct,,2023-09-03 18:00:00
16866,1693767600,26014.36,25930.06,25933.99,1032.62,26825469.51,26011.33,direct,,2023-09-03 19:00:00
16867,1693771200,26132.81,25963.4,26011.33,2192.14,57102183.37,26048.37,direct,,2023-09-03 20:00:00
16868,1693774800,26071.72,25953.58,26048.37,1282.63,33357455.12,25966.83,direct,,2023-09-03 21:00:00
16869,1693778400,25984.1,25934.19,25966.83,660.23,17139728.23,25950.27,direct,,2023-09-03 22:00:00
16870,1693782000,25981.41,25929.05,25950.27,629.5,16339418.95,25971.44,direct,,2023-09-03 23:00:00
16871,1693785600,25974.34,25898.42,25971.44,942.62,24442377.31,25909.98,direct,,2023-09-04 00:00:00
16872,1693789200,25926.71,25878.73,25909.98,667.27,17283674.03,25908.2,direct,,2023-09-04 01:00:00
16873,1693792800,26026.26,25895.91,25908.2,1032.39,26789743.62,25983.46,direct,,2023-09-04 02:00:00
16874,1693796400,26104.19,25975.73,25983.46,1386.45,36091109.93,25987.72,direct,,2023-09-04 03:00:00
16875,1693800000,26017.88,25982.51,25987.72,821.33,21355263.64,25982.73,direct,,2023-09-04 04:00:00
16876,1693803600,25992.34,25934.71,25982.73,694.61,18034371.61,25934.73,direct,,2023-09-04 05:00:00
16877,1693807200,25990.47,25914.43,25934.73,994.01,25803429.92,25967.66,direct,,2023-09-04 06:00:00
16878,1693810800,26010.14,25964.91,25967.66,1037.76,26965333.77,25964.94,direct,,2023-09-04 07:00:00
16879,1693814400,26010.54,25961.64,25964.94,859.38,22334567.1,25985.62,direct,,2023-09-04 08:00:00
16880,1693818000,25986.25,25918.53,25985.62,1086.87,28207885.71,25952.15,direct,,2023-09-04 09:00:00
16881,1693821600,25966.63,25876.43,25952.15,1579.34,40931923.36,25907.8,direct,,2023-09-04 10:00:00
16882,1693825200,25941.7,25869.09,25907.8,1541.74,39929803.69,25891.64,direct,,2023-09-04 11:00:00
16883,1693828800,25901.47,25820.23,25891.64,1884.57,48735329.74,25858.88,direct,,2023-09-04 12:00:00
16884,1693832400,25912.06,25843.47,25858.88,1024.99,26536080.27,25883.63,direct,,2023-09-04 13:00:00
16885,1693836000,25909.15,25832.44,25883.63,865.29,22392677.34,25854.82,direct,,2023-09-04 14:00:00
16886,1693839600,25965.13,25724.89,25854.82,4942.36,127562413.57,25814.67,direct,,2023-09-04 15:00:00
16887,1693843200,25876.8,25810.71,25814.67,1177.11,30421944.83,25863.72,direct,,2023-09-04 16:00:00
16888,1693846800,25940.63,25850.73,25863.72,1015.34,26290841.84,25908.03,direct,,2023-09-04 17:00:00
16889,1693850400,25947.9,25887.08,25908.03,851.62,22066267.0,25915.78,direct,,2023-09-04 18:00:00
16890,1693854000,25916.0,25854.47,25915.78,809.51,20949699.16,25892.91,direct,,2023-09-04 19:00:00
16891,1693857600,25919.48,25807.74,25892.91,1070.05,27670178.69,25836.3,direct,,2023-09-04 20:00:00
16892,1693861200,25841.83,25633.0,25836.3,3112.99,80102565.41,25676.82,direct,,2023-09-04 21:00:00
16893,1693864800,25797.44,25634.57,25676.82,1321.29,34002705.48,25775.6,direct,,2023-09-04 22:00:00
16894,1693868400,25866.2,25764.44,25775.6,1871.12,48303737.33,25825.87,direct,,2023-09-04 23:00:00
16895,1693872000,25844.25,25739.26,25825.87,1404.15,36216504.39,25768.25,direct,,2023-09-05 00:00:00
16896,1693875600,25803.68,25745.7,25768.25,752.07,19382477.76,25753.86,direct,,2023-09-05 01:00:00
16897,1693879200,25758.17,25669.67,25753.86,1034.79,26612851.65,25670.51,direct,,2023-09-05 02:00:00
16898,1693882800,25693.27,25563.09,25670.51,2396.99,61425906.99,25691.15,direct,,2023-09-05 03:00:00
16899,1693886400,25730.7,25679.29,25691.15,1082.09,27815711.99,25697.83,direct,,2023-09-05 04:00:00
16900,1693890000,25755.56,25689.05,25697.83,842.11,21661283.04,25732.78,direct,,2023-09-05 05:00:00
16901,1693893600,25741.85,25682.72,25732.78,835.53,21482000.14,25690.68,direct,,2023-09-05 06:00:00
16902,1693897200,25735.35,25689.27,25690.68,896.26,23044010.97,25734.9,direct,,2023-09-05 07:00:00
16903,1693900800,25807.06,25655.19,25734.9,1858.58,47803827.63,25710.1,direct,,2023-09-05 08:00:00
16904,1693904400,25791.79,25700.29,25710.1,1171.73,30156134.41,25752.16,direct,,2023-09-05 09:00:00
16905,1693908000,25808.31,25747.11,25752.16,962.56,24808928.64,25757.49,direct,,2023-09-05 10:00:00
16906,1693911600,25793.37,25746.09,25757.49,1180.61,30419669.14,25783.26,direct,,2023-09-05 11:00:00
16907,1693915200,25836.9,25700.37,25783.26,2129.27,54859853.03,25824.66,direct,,2023-09-05 12:00:00
16908,1693918800,25831.39,25736.75,25824.66,2466.21,63576023.77,25736.98,direct,,2023-09-05 13:00:00
16909,1693922400,25765.79,25626.96,25736.98,2174.39,55872925.18,25716.02,direct,,2023-09-05 14:00:00
16910,1693926000,25908.08,25671.86,25716.02,4139.11,106738969.35,25759.15,direct,,2023-09-05 15:00:00
16911,1693929600,25843.4,25735.53,25759.15,1968.83,50766270.33,25754.89,direct,,2023-09-05 16:00:00
16912,1693933200,25774.73,25708.17,25754.89,1334.37,34350132.17,25748.92,direct,,2023-09-05 17:00:00
16913,1693936800,25763.37,25714.86,25748.92,715.02,18402230.69,25742.82,direct,,2023-09-05 18:00:00
16914,1693940400,25771.83,25684.3,25742.82,873.83,22487025.21,25684.3,direct,,2023-09-05 19:00:00
16915,1693944000,25737.5,25674.99,25684.3,1243.38,31957204.39,25715.01,direct,,2023-09-05 20:00:00
16916,1693947600,25768.57,25713.01,25715.01,866.79,22311854.03,25734.96,direct,,2023-09-05 21:00:00
16917,1693951200,25771.55,25727.88,25734.96,496.02,12773449.55,25768.08,direct,,2023-09-05 22:00:00
16918,1693954800,25802.62,25768.03,25768.08,453.47,11694203.65,25792.28,direct,,2023-09-05 23:00:00
16919,1693958400,25825.47,25779.74,25792.28,930.49,24006618.96,25802.97,direct,,2023-09-06 00:00:00
16920,1693962000,25827.19,25774.37,25802.97,633.02,16333827.38,25783.49,direct,,2023-09-06 01:00:00
16921,1693965600,25858.36,25774.86,25783.49,659.23,17018721.81,25849.81,direct,,2023-09-06 02:00:00
16922,1693969200,25868.38,25778.95,25849.81,770.78,19902787.61,25782.94,direct,,2023-09-06 03:00:00
16923,1693972800,25791.12,25756.1,25782.94,609.96,15721349.03,25756.29,direct,,2023-09-06 04:00:00
16924,1693976400,25766.88,25741.82,25756.29,517.49,13325747.43,25746.73,direct,,2023-09-06 05:00:00
16925,1693980000,25790.54,25741.35,25746.73,1152.67,29705316.95,25778.95,direct,,2023-09-06 06:00:00
16926,1693983600,25784.39,25726.4,25778.95,1342.5,34588289.94,25729.05,direct,,2023-09-06 07:00:00
16927,1693987200,25758.36,25726.14,25729.05,733.98,18895228.16,25750.06,direct,,2023-09-06 08:00:00
16928,1693990800,25770.77,25715.64,25750.06,915.58,23568644.73,25754.07,direct,,2023-09-06 09:00:00
16929,1693994400,25777.33,25722.91,25754.07,645.5,16621546.79,25727.98,direct,,2023-09-06 10:00:00
16930,1693998000,25770.45,25723.02,25727.98,720.59,18549874.93,25732.77,direct,,2023-09-06 11:00:00
16931,1694001600,25746.43,25693.89,25732.77,969.11,24926531.69,25714.47,direct,,2023-09-06 12:00:00
16932,1694005200,25776.87,25687.65,25714.47,1758.61,45238462.57,25742.33,direct,,2023-09-06 13:00:00
16933,1694008800,25742.36,25542.82,25742.33,3820.49,97914192.74,25616.26,direct,,2023-09-06 14:00:00
16934,1694012400,25658.31,25547.75,25616.26,2061.05,52778157.75,25588.89,direct,,2023-09-06 15:00:00
16935,1694016000,25637.63,25553.85,25588.89,1554.73,39780511.94,25595.91,direct,,2023-09-06 16:00:00
16936,1694019600,26025.44,25385.71,25595.91,11415.54,293037333.6,25859.49,direct,,2023-09-06 17:00:00
16937,1694023200,25959.34,25589.25,25859.49,4587.2,118167946.52,25630.98,direct,,2023-09-06 18:00:00
16938,1694026800,25726.58,25594.03,25630.98,1974.9,50679844.41,25687.83,direct,,2023-09-06 19:00:00
16939,1694030400,25719.6,25654.98,25687.83,919.07,23612300.64,25680.76,direct,,2023-09-06 20:00:00
16940,1694034000,25774.27,25673.36,25680.76,797.17,20508344.18,25726.25,direct,,2023-09-06 21:00:00
16941,1694037600,25776.88,25720.83,25726.25,1929.41,49684516.66,25747.84,direct,,2023-09-06 22:00:00
16942,1694041200,25785.91,25738.93,25747.84,573.29,14768603.62,25760.55,direct,,2023-09-06 23:00:00
16943,1694044800,25772.25,25734.61,25760.55,493.81,12717720.51,25758.28,direct,,2023-09-07 00:00:00
16944,1694048400,25775.1,25725.09,25758.28,795.54,20483070.5,25746.44,direct,,2023-09-07 01:00:00
16945,1694052000,25782.14,25734.42,25746.44,783.16,20172499.76,25750.92,direct,,2023-09-07 02:00:00
16946,1694055600,25839.35,25750.91,25750.92,946.14,24415729.03,25838.19,direct,,2023-09-07 03:00:00
16947,1694059200,25849.41,25786.02,25838.19,802.55,20720333.48,25816.67,direct,,2023-09-07 04:00:00
16948,1694062800,25820.36,25779.31,25816.67,475.07,12254787.48,25789.85,direct,,2023-09-07 05:00:00
16949,1694066400,25795.83,25763.63,25789.85,596.55,15378893.75,25763.63,direct,,2023-09-07 06:00:00
16950,1694070000,25771.56,25747.53,25763.63,892.91,22999138.37,25763.74,direct,,2023-09-07 07:00:00
16951,1694073600,25763.77,25731.5,25763.74,733.68,18890754.2,25745.46,direct,,2023-09-07 08:00:00
16952,1694077200,25761.69,25735.57,25745.46,601.13,15479418.92,25736.57,direct,,2023-09-07 09:00:00
16953,1694080800,25749.24,25719.46,25736.57,669.19,17222873.95,25748.4,direct,,2023-09-07 10:00:00
16954,1694084400,25757.14,25692.11,25748.4,870.25,22382566.6,25708.5,direct,,2023-09-07 11:00:00
16955,1694088000,25719.24,25637.93,25708.5,1252.9,32179063.96,25660.31,direct,,2023-09-07 12:00:00
16956,1694091600,25772.67,25629.62,25660.31,1843.11,47350491.41,25646.56,direct,,2023-09-07 13:00:00
16957,1694095200,25768.06,25616.72,25646.56,2189.49,56253110.1,25768.06,direct,,2023-09-07 14:00:00
16958,1694098800,25833.92,25741.53,25768.06,2562.04,66070307.65,25779.6,direct,,2023-09-07 15:00:00
16959,1694102400,25972.24,25773.86,25779.6,3052.48,78946355.4,25829.91,direct,,2023-09-07 16:00:00
16960,1694106000,25964.19,25795.15,25829.91,2470.79,63930227.57,25931.09,direct,,2023-09-07 17:00:00
16961,1694109600,25977.41,25854.97,25931.09,1476.64,38257240.4,25902.95,direct,,2023-09-07 18:00:00
16962,1694113200,25914.91,25837.34,25902.95,1179.92,30529353.86,25881.19,direct,,2023-09-07 19:00:00
16963,1694116800,26023.18,25859.34,25881.19,2706.98,70246457.58,26006.62,direct,,2023-09-07 20:00:00
16964,1694120400,26436.32,26006.61,26006.62,9998.17,262241257.6,26161.03,direct,,2023-09-07 21:00:00
16965,1694124000,26434.32,26161.03,26161.03,4087.13,107599100.84,26326.08,direct,,2023-09-07 22:00:00
16966,1694127600,26359.2,26141.43,26326.08,2633.32,69068969.85,26256.22,direct,,2023-09-07 23:00:00
16967,1694131200,26444.31,26224.38,26256.22,2388.46,62840222.65,26361.2,direct,,2023-09-08 00:00:00
16968,1694134800,26386.51,26241.58,26361.2,2197.74,57809288.27,26245.99,direct,,2023-09-08 01:00:00
16969,1694138400,26285.95,26201.94,26245.99,1570.3,41210596.79,26250.12,direct,,2023-09-08 02:00:00
16970,1694142000,26273.89,26217.6,26250.12,1223.36,32109794.62,26253.58,direct,,2023-09-08 03:00:00
16971,1694145600,26381.08,26253.55,26253.58,1872.22,49264809.09,26345.23,direct,,2023-09-08 04:00:00
16972,1694149200,26383.49,26239.71,26345.23,2157.69,56792790.14,26239.72,direct,,2023-09-08 05:00:00
16973,1694152800,26256.5,26190.78,26239.72,1345.64,35294933.91,26225.5,direct,,2023-09-08 06:00:00
16974,1694156400,26289.93,26225.33,26225.5,1270.17,33355781.66,26256.54,direct,,2023-09-08 07:00:00
16975,1694160000,26267.05,26188.98,26256.54,1570.0,41162921.09,26200.46,direct,,2023-09-08 08:00:00
16976,1694163600,26200.48,26036.97,26200.46,2917.34,76204456.96,26044.75,direct,,2023-09-08 09:00:00
16977,1694167200,26045.24,25650.39,26044.75,8111.76,209264865.43,25831.34,direct,,2023-09-08 10:00:00
16978,1694170800,25894.19,25818.08,25831.34,1466.71,37916150.52,25839.72,direct,,2023-09-08 11:00:00
16979,1694174400,25904.51,25796.05,25839.72,1415.37,36583410.05,25853.79,direct,,2023-09-08 12:00:00
16980,1694178000,25953.26,25825.9,25853.79,2005.75,51930606.38,25886.21,direct,,2023-09-08 13:00:00
16981,1694181600,25944.01,25831.95,25886.21,1678.83,43487208.56,25831.95,direct,,2023-09-08 14:00:00
16982,1694185200,25899.93,25822.78,25831.95,2358.99,61011476.64,25845.43,direct,,2023-09-08 15:00:00
16983,1694188800,25873.11,25722.94,25845.43,2782.59,71791740.78,25795.87,direct,,2023-09-08 16:00:00
16984,1694192400,25848.8,25747.1,25795.87,1410.39,36396175.11,25830.08,direct,,2023-09-08 17:00:00
16985,1694196000,25835.07,25767.05,25830.08,1259.69,32504462.12,25799.91,direct,,2023-09-08 18:00:00
16986,1694199600,25895.66,25783.6,25799.91,1697.86,43884306.12,25895.65,direct,,2023-09-08 19:00:00
16987,1694203200,25910.02,25851.47,25895.65,1253.99,32457716.4,25909.29,direct,,2023-09-08 20:00:00
16988,1694206800,25929.57,25868.33,25909.29,1334.06,34545406.38,25894.6,direct,,2023-09-08 21:00:00
16989,1694210400,25912.32,25890.98,25894.6,439.33,11380142.24,25906.1,direct,,2023-09-08 22:00:00
16990,1694214000,25934.13,25898.94,25906.1,568.43,14730027.14,25911.05,direct,,2023-09-08 23:00:00
16991,1694217600,25911.37,25860.14,25911.05,801.02,20731775.03,25861.88,direct,,2023-09-09 00:00:00
16992,1694221200,25890.12,25856.4,25861.88,767.63,19862600.92,25866.35,direct,,2023-09-09 01:00:00
16993,1694224800,25891.52,25851.64,25866.35,724.77,18751636.28,25888.2,direct,,2023-09-09 02:00:00
16994,1694228400,25888.35,25866.88,25888.2,422.37,10928536.22,25874.97,direct,,2023-09-09 03:00:00
16995,1694232000,25879.98,25863.27,25874.97,553.41,14316272.69,25872.85,direct,,2023-09-09 04:00:00
16996,1694235600,25887.79,25837.46,25872.85,589.52,15250511.3,25844.9,direct,,2023-09-09 05:00:00
16997,1694239200,25881.51,25844.9,25844.9,262.69,6795026.24,25881.51,direct,,2023-09-09 06:00:00
16998,1694242800,25893.77,25872.85,25881.51,509.21,13179476.52,25885.99,direct,,2023-09-09 07:00:00
16999,1694246400,25905.85,25869.29,25885.99,692.79,17932330.41,25871.96,direct,,2023-09-09 08:00:00
17000,1694250000,25905.97,25870.93,25871.96,642.4,16628527.45,25882.44,direct,,2023-09-09 09:00:00
17001,1694253600,25895.25,25857.22,25882.44,771.91,19969543.07,25867.89,direct,,2023-09-09 10:00:00
17002,1694257200,25875.14,25849.51,25867.89,555.13,14357635.85,25863.28,direct,,2023-09-09 11:00:00
17003,1694260800,25866.71,25852.87,25863.28,464.84,12019867.39,25853.35,direct,,2023-09-09 12:00:00
17004,1694264400,25869.68,25797.92,25853.35,1244.73,32161227.11,25825.71,direct,,2023-09-09 13:00:00
17005,1694268000,25859.33,25823.14,25825.71,667.26,17241650.2,25848.0,direct,,2023-09-09 14:00:00
17006,1694271600,25927.87,25847.97,25848.0,1701.39,44054671.3,25894.08,direct,,2023-09-09 15:00:00
17007,1694275200,25944.78,25880.99,25894.08,755.56,19570967.9,25896.38,direct,,2023-09-09 16:00:00
17008,1694278800,25905.54,25872.48,25896.38,559.32,14477722.35,25879.47,direct,,2023-09-09 17:00:00
17009,1694282400,25879.49,25847.02,25879.47,464.15,12003431.68,25863.32,direct,,2023-09-09 18:00:00
17010,1694286000,25878.35,25855.95,25863.32,564.77,14608629.97,25869.41,direct,,2023-09-09 19:00:00
17011,1694289600,25889.08,25858.53,25869.41,551.53,14267975.71,25863.6,direct,,2023-09-09 20:00:00
17012,1694293200,25900.66,25862.92,25863.6,490.74,12698983.63,25891.57,direct,,2023-09-09 21:00:00
17013,1694296800,25918.5,25881.65,25891.57,395.81,10252468.66,25909.17,direct,,2023-09-09 22:00:00
17014,1694300400,25918.12,25890.19,25909.17,336.88,8725531.87,25901.97,direct,,2023-09-09 23:00:00
17015,1694304000,25903.17,25863.26,25901.97,373.23,9657535.07,25871.77,direct,,2023-09-10 00:00:00
17016,1694307600,25871.77,25833.25,25871.77,553.81,14317479.05,25852.76,direct,,2023-09-10 01:00:00
17017,1694311200,25859.39,25843.39,25852.76,394.02,10186056.76,25854.26,direct,,2023-09-10 02:00:00
17018,1694314800,25877.79,25829.29,25854.26,1156.51,29896305.57,25862.87,direct,,2023-09-10 03:00:00
17019,1694318400,25862.91,25764.62,25862.87,2078.69,53634766.93,25832.68,direct,,2023-09-10 04:00:00
17020,1694322000,25853.31,25809.69,25832.68,769.82,19885176.4,25848.86,direct,,2023-09-10 05:00:00
17021,1694325600,25870.4,25841.2,25848.86,462.89,11969470.74,25853.03,direct,,2023-09-10 06:00:00
17022,1694329200,25873.05,25851.03,25853.03,505.81,13080431.24,25852.98,direct,,2023-09-10 07:00:00
17023,1694332800,25870.09,25827.0,25852.98,731.48,18910757.3,25863.11,direct,,2023-09-10 08:00:00
17024,1694336400,25866.47,25825.26,25863.11,696.92,18014679.32,25829.73,direct,,2023-09-10 09:00:00
17025,1694340000,25841.76,25805.57,25829.73,575.57,14862597.0,25805.58,direct,,2023-09-10 10:00:00
17026,1694343600,25824.37,25796.06,25805.58,734.9,18966964.54,25797.27,direct,,2023-09-10 11:00:00
17027,1694347200,25818.82,25794.44,25797.27,547.85,14137659.37,25802.85,direct,,2023-09-10 12:00:00
17028,1694350800,25834.48,25770.31,25802.85,1132.59,29222875.83,25809.72,direct,,2023-09-10 13:00:00
17029,1694354400,25822.74,25745.38,25809.72,990.9,25551771.29,25773.33,direct,,2023-09-10 14:00:00
17030,1694358000,25797.17,25713.66,25773.33,1491.56,38418593.99,25775.48,direct,,2023-09-10 15:00:00
17031,1694361600,25791.23,25659.63,25775.48,2338.23,60163344.88,25791.23,direct,,2023-09-10 16:00:00
17032,1694365200,25792.34,25674.5,25791.23,1801.17,46313937.71,25696.31,direct,,2023-09-10 17:00:00
17033,1694368800,25754.44,25689.55,25696.31,745.31,19176555.15,25728.67,direct,,2023-09-10 18:00:00
